date,cew_return,gross_stock,cost_stock,net_stock,cost_factor_level,cost_factor_at_base,turnover_oneway
2018-06-30,-0.005776332664037891,-0.0060961830007799376,0.0,-0.0060961830007799376,0.00026537806786215186,0.0004422967797702531,0.0
2018-07-31,-0.002919113983630358,-0.002275927299068585,0.0006104276491329909,-0.002886354948201576,0.00032770522066948065,0.0005461753677824678,0.3052138245664955
2018-08-31,0.00550658286310734,0.005654718395988741,0.0005521615713890807,0.0051025568245996605,0.0004102982474638885,0.0006838304124398141,0.27608078569454036
2018-09-30,0.0006044113286482809,0.0012287474905059376,0.0005728804939610575,0.0006558669965448801,0.00019349150360978168,0.00032248583934963614,0.2864402469805287
2018-10-31,0.0017737827631377503,0.0011166688327922517,0.00045169257795796915,0.0006649762548342826,0.00035806935845734137,0.000596782264095569,0.22584628897898457
2018-11-30,0.00330141541579342,0.004415173243728626,0.0005287583863658265,0.0038864148573628,0.0005377653726474252,0.0008962756210790421,0.26437919318291325
2018-12-31,0.001807784942079933,0.002194788202681187,0.0007110467336351903,0.0014837414690459967,0.0003363406180294508,0.0005605676967157514,0.3555233668175951
2019-01-31,-0.007179539262484494,-0.007728933079310803,0.0004507736547646816,-0.008179706734075485,0.00029055477608387235,0.00048425796013978726,0.2253868273823408
2019-02-28,0.002484033123466715,0.0031636577493646045,0.0006464304632679191,0.0025172272860966853,0.0006948844503981554,0.0011581407506635925,0.32321523163395954
2019-03-31,0.0022603828889344755,0.002068343257781427,0.0006965198565782387,0.0013718234012031884,0.0006014680469108878,0.0010024467448514797,0.34825992828911934
2019-04-30,0.005653014538229045,0.007074594460823981,0.000596427353114748,0.006478167107709234,0.0005483597030458445,0.0009139328384097409,0.298213676557374
2019-05-31,0.00411835849950012,0.004400969085818541,0.0005924039009427937,0.0038085651848757474,0.0005991916197834455,0.0009986526996390759,0.29620195047139686
2019-06-30,0.001731862999207121,0.0020014520064147064,0.000659109193410766,0.0013423428130039405,0.0003144217034453556,0.0005240361724089261,0.329554596705383
2019-07-31,0.004079042513357304,0.00413359676459223,0.0004956172075778168,0.003637979557014413,0.0005111287593514098,0.000851881265585683,0.2478086037889084
2019-08-31,0.0029553118470791026,0.002554526413108944,0.0005427967984642231,0.002011729614644721,0.0005742837567191102,0.0009571395945318504,0.27139839923211156
2019-09-30,-0.0006751016028177242,0.0008727231196865367,0.0006866997607958357,0.00018602335889070102,0.0003994532640741234,0.000665755440123539,0.3433498803979178
2019-10-31,-0.006496982949270375,-0.00534518259687642,0.000608317782738254,-0.005953500379614674,0.0005406140500827152,0.0009010234168045254,0.304158891369127
2019-11-30,0.00430791894007186,0.0043274867950869505,0.0008013284826875393,0.003526158312399411,0.0005381477189570867,0.0008969128649284778,0.4006642413437696
2019-12-31,-0.0006150015751945046,-0.0004169076186910039,0.000886558411534907,-0.0013034660302259108,0.0004356729454164667,0.0007261215756941112,0.4432792057674535
2020-01-31,-0.000166081468103805,5.580887445037866e-05,0.0006746016711613165,-0.0006187927967109378,0.00043684170959430463,0.0007280695159905077,0.3373008355806582
2020-02-29,0.0007822311548433684,0.00048044546113234273,0.0006835773981405975,-0.0002031319370082548,0.00048785801823361474,0.0008130966970560246,0.34178869907029874
2020-03-31,0.020217993989302532,0.02058991891425367,0.0006518748893659408,0.01993804402488773,0.0006154230156763925,0.0010257050261273208,0.32593744468297037
2020-04-30,0.010520460956900042,0.008045552028375156,0.0006188368965938529,0.007426715131781302,0.0004910622714318318,0.000818437119053053,0.30941844829692644
2020-05-31,0.008724323281740089,0.008891813684804125,0.0005290122569700622,0.008362801427834063,0.0006383845709614429,0.0010639742849357383,0.26450612848503113
